gene,drug_PRL
219664_s_at,12334
219665_at,3279
219666_at,6537
219667_s_at,13517
219668_at,9533
219669_at,2651
219670_at,265
219671_at,3259
219672_at,117
219673_at,19195
219674_s_at,16906
219675_s_at,19675
219676_at,21911
219677_at,22174
219678_x_at,1047
219679_s_at,8548
219680_at,12436
219681_s_at,22108
219682_s_at,4193
219683_at,5339
219684_at,3435
219685_at,11602
219686_at,8423
219687_at,178
219688_at,19004
219689_at,1089
219690_at,20522
219691_at,6834
219692_at,14262
219693_at,7595
219694_at,14744
219695_at,5484
219696_at,18047
219697_at,5284
219698_s_at,19644
219699_at,2276
219700_at,6704
219701_at,6346
219702_at,16051
219703_at,17007
219704_at,16279
219705_at,10628
219706_at,6311
219707_at,18322
219708_at,21311
219709_x_at,19296
219710_at,7542
219711_at,16745
219712_s_at,11503
219713_at,22181
219714_s_at,576
219715_s_at,19867
219716_at,12361
219717_at,8294
219718_at,8231
219719_at,1975
219720_s_at,19900
219721_at,3299
219722_s_at,12623
219723_x_at,13087
219724_s_at,20265
219725_at,3577
219726_at,2079
219727_at,13433
219728_at,3696
219729_at,3261
219730_at,11985
219731_at,6010
219732_at,10355
219733_s_at,6220
219734_at,7363
219735_s_at,11424
219736_at,15077
219737_s_at,21938
219738_s_at,3127
219739_at,1888
219740_at,12535
219741_x_at,18032
219742_at,14913
219743_at,7902
219744_at,2169
219745_at,19172
219746_at,9492
219747_at,1408
219748_at,4603
219749_at,19400
219750_at,17294
219751_at,17880
219752_at,5569
219753_at,7668
219754_at,22080
219755_at,6155
219756_s_at,3537
219757_s_at,16377
219758_at,17540
219759_at,6998
219760_at,18360
219761_at,12933
219762_s_at,19034
219763_at,16210
219764_at,10080
219765_at,2917
219766_at,13226
219767_s_at,16290
219768_at,14479
219769_at,64
219770_at,12025
219771_at,5708
219772_s_at,9217
219773_at,12125
219774_at,6310
219775_s_at,11462
219776_s_at,6491
219777_at,5468
219778_at,10613
219779_at,17434
219780_at,1013
219781_s_at,17405
219782_s_at,8004
219783_at,8629
219784_at,8282
219785_s_at,2672
219786_at,4005
219787_s_at,21405
219788_at,4220
219789_at,3745
219790_s_at,1887
219791_s_at,1147
219792_at,13106
219793_at,18489
219794_at,6421
219795_at,18308
219796_s_at,1881
219797_at,20244
219798_s_at,19433
219799_s_at,1572
219800_s_at,5464
219801_at,18212
219802_at,15714
219803_at,2922
219804_at,9529
219805_at,13184
219806_s_at,11830
219807_x_at,17484
219808_at,816
219809_at,21984
219810_at,14274
219811_at,5247
219812_at,14161
219813_at,20791
219814_at,9121
219815_at,8706
219816_s_at,18746
219817_at,11138
219818_s_at,20454
219819_s_at,5796
219820_at,1173
219821_s_at,16255
219822_at,20713
219823_at,13449
219824_at,10103
219825_at,14665
219826_at,11406
219827_at,4114
219828_at,11100
219829_at,13931
219830_at,7411
219831_at,19207
219832_s_at,9498
219833_s_at,22188
219834_at,2155
219835_at,1646
219836_at,828
219837_s_at,3552
219838_at,12091
219839_x_at,3916
219840_s_at,3637
219841_at,17036
219842_at,18724
219843_at,13785
219844_at,3428
219845_at,674
219846_at,13404
219847_at,13172
219848_s_at,15253
219849_at,10361
219850_s_at,6298
219851_at,6949
219852_s_at,20601
219853_at,13140
219854_at,12773
219855_at,7015
219856_at,3113
219857_at,5755
219858_s_at,2023
219859_at,4701
219860_at,18768
219861_at,12029
219862_s_at,10637
219863_at,12552
219864_s_at,16897
219865_at,5066
219866_at,9310
219867_at,6109
219868_s_at,7370
219869_s_at,21086
219870_at,17801
219871_at,11773
219872_at,14029
219873_at,9151
219874_at,9373
219875_s_at,11559
219876_s_at,4737
219877_at,13948
219878_s_at,5830
219879_s_at,4197
219880_at,16998
219881_s_at,22267
219882_at,11337
219883_at,170
219884_at,19065
219885_at,6045
219886_at,12657
219887_at,12815
219888_at,12052
219889_at,21649
219890_at,1370
219891_at,7895
219892_at,15982
219893_at,10511
219894_at,3001
219895_at,4715
219896_at,4966
219897_at,9259
219898_at,12966
219899_x_at,9006
219900_s_at,20173
219901_at,12862
219902_at,1940
219903_s_at,7256
219904_at,14247
219905_at,15906
219906_at,10983
219907_at,14565
219908_at,1098
219909_at,4409
219910_at,9992
219911_s_at,13054
219912_s_at,1150
219913_s_at,20914
219914_at,12061
219915_s_at,11498
219916_s_at,14090
219917_at,21020
219918_s_at,21065
219919_s_at,6701
219920_s_at,7691
219921_s_at,20901
219922_s_at,19389
219923_at,16228
219924_s_at,7837
219925_at,11036
219926_at,3814
219927_at,14868
219928_s_at,202
219929_s_at,18964
219930_at,8447
219931_s_at,20656
219932_at,11645
219933_at,20806
219934_s_at,4224
219935_at,531
219936_s_at,10369
219937_at,9089
219938_s_at,18318
219939_s_at,11640
219940_s_at,4717
219941_at,20323
219942_at,8544
219943_s_at,9286
219944_at,9674
219945_at,8272
219946_x_at,5192
219947_at,10445
219948_x_at,5058
219949_at,5773
219950_s_at,5209
219951_s_at,16726
219952_s_at,6252
219953_s_at,2599
219954_s_at,3175
219955_at,6749
219956_at,13837
219957_at,6742
219958_at,3322
219959_at,11804
219960_s_at,17083
219961_s_at,5282
219962_at,5075
219963_at,8431
219964_at,5516
219965_s_at,612
219966_x_at,9064
219967_at,411
219968_at,14984
219969_at,3631
219970_at,189
219971_at,3788
219972_s_at,19979
219973_at,2224
219974_x_at,18152
219975_x_at,322
219976_at,7707
219977_at,3973
219978_s_at,13412
219979_s_at,18791
219980_at,16722
219981_x_at,14783
219982_s_at,7401
219983_at,4337
219984_s_at,9465
219985_at,15942
219986_s_at,10261
219987_at,7547
219988_s_at,4234
219989_s_at,6631
219990_at,20080
219991_at,4061
219992_at,12720
219993_at,8602
219994_at,6148
219995_s_at,18184
219996_at,81
219997_s_at,19478
219998_at,9149
219999_at,3034
220000_at,9484
220001_at,12818
220002_at,4750
220003_at,3522
220004_at,12026
220005_at,5774
220006_at,756
220007_at,15174
220008_at,9688
220009_at,303
220010_at,2298
220011_at,12697
220012_at,17293
220013_at,671
220014_at,2983
220015_at,18793
220016_at,6156
220017_x_at,4688
220018_at,21438
220019_s_at,4019
220020_at,11095
220021_at,2943
220022_at,7852
220023_at,6551
220024_s_at,17709
220025_at,1859
220026_at,509
220027_s_at,3869
220028_at,18730
220029_at,19369
220030_at,17130
220031_at,11871
220032_at,4880
220033_at,16231
220034_at,10029
220035_at,6542
220036_s_at,15657
220037_s_at,2164
220038_at,21777
220039_s_at,18261
220040_x_at,5220
220041_at,13356
220042_x_at,20128
220043_s_at,1340
220044_x_at,9825
220045_at,5178
220046_s_at,16815
220047_at,13956
220048_at,17563
220049_s_at,6694
220050_at,11459
220051_at,9534
220052_s_at,16934
220053_at,11125
220054_at,18452
220055_at,2029
220056_at,11302
220057_at,16586
220058_at,2932
220059_at,1294
220060_s_at,19097
220061_at,1535
220062_s_at,1413
220063_at,13938
220064_at,7823
220065_at,3159
220066_at,6133
220067_at,3664
220068_at,5225
220069_at,7530
220070_at,7467
220071_x_at,12253
220072_at,19934
220073_s_at,14059
220074_at,2267
220075_s_at,9309
220076_at,5488
220077_at,13747
220078_at,19031
220079_s_at,16885
220080_at,17085
220081_x_at,4645
220082_at,3909
220083_x_at,20042
220084_at,3493
220085_at,13765
220086_at,6939
220087_at,2191
220088_at,992
220089_at,19527
220090_at,4698
220091_at,11108
220092_s_at,14006
220093_at,8003
220094_s_at,18294
220095_at,8084
220096_at,2689
220097_s_at,4265
220098_at,3819
220099_s_at,22032
220100_at,7552
220101_x_at,351
220102_at,11759
220103_s_at,6745
220104_at,18292
220105_at,9268
220106_at,7531
220107_s_at,4931
220108_at,1035
220109_at,6289
220110_s_at,1577
220111_s_at,3185
220112_at,5021
220113_x_at,7241
220114_s_at,18191
220115_s_at,5929
220116_at,16724
220117_at,3895
220118_at,2323
220119_at,383
220120_s_at,1510
220121_at,13147
220122_at,5224
220123_at,11630
220124_at,19914
220125_at,1774
220126_at,5671
220127_s_at,16314
220128_s_at,13740
220129_at,1620
220130_x_at,4082
220131_at,6711
220132_s_at,10507
220133_at,9772
220134_x_at,17343
220135_s_at,15720
220136_s_at,8776
220137_at,9717
220138_at,10109
220139_at,2900
220140_s_at,16546
220141_at,6313
220142_at,3506
220143_x_at,7533
220144_s_at,19136
220145_at,19587
220146_at,5271
220147_s_at,12321
220148_at,8456
220149_at,8018
220150_s_at,13932
220151_at,13385
220152_at,8955
220153_at,12405
220154_at,9315
220155_s_at,16320
220156_at,10432
220157_x_at,9919
220158_at,2440
220159_at,15712
220160_s_at,13810
220161_s_at,13902
220162_s_at,884
220163_s_at,6498
220164_s_at,3477
220165_at,8078
220166_at,2891
220167_s_at,3992
220168_at,7756
220169_at,7478
220170_at,4177
220171_x_at,22149
220172_at,15100
220173_at,20005
220174_at,20425
220175_s_at,6526
220176_at,21841
220177_s_at,15014
220178_at,7802
220179_at,3474
220180_at,16348
220181_x_at,13830
220182_at,11644
220183_s_at,8394
220184_at,2587
220185_at,6333
220186_s_at,9620
220187_at,15789
220188_at,482
220189_s_at,20623
220190_s_at,2282
220191_at,3388
220192_x_at,17688
220193_at,7549
220194_at,4727
220195_at,15101
220196_at,6412
220197_at,2141
220198_s_at,17915
220199_s_at,19772
220200_s_at,1650
220201_at,16510
220202_s_at,6652
220203_at,4787
220204_s_at,6028
220205_at,21031
220206_at,20971
220207_at,7085
220208_at,13447
220209_at,4362
220210_at,5873
220211_at,4014
220212_s_at,19912
220213_at,15664
220214_at,10630
220215_at,11159
220216_at,4046
220217_x_at,12462
220218_at,10869
220219_s_at,9602
220220_at,1033
220221_at,6143
220222_at,11596
220223_at,4284
220224_at,3410
220225_at,20853
220226_at,6385
220227_at,1684
220228_at,582
220229_s_at,21473
220230_s_at,8082
220231_at,752
220232_at,16280
220233_at,14468
220234_at,4467
220235_s_at,20689
220236_at,10819
220237_at,12845
220238_s_at,19430
220239_at,7862
220240_s_at,15373
220241_at,19901
220242_x_at,5964
220243_at,8612
220244_at,1965
220245_at,8758
220246_at,11129
220247_at,9428
220248_x_at,14895
220249_at,6015
220250_at,16182
220251_at,14515
220252_x_at,13584
220253_s_at,17193
220254_at,5595
220255_at,19039
220256_s_at,11922
220257_x_at,12219
220258_s_at,18229
220259_at,10660
220260_at,7160
220261_s_at,18952
220262_s_at,9886
220263_at,3368
220264_s_at,10192
220265_at,11834
220266_s_at,13418
220267_at,13811
220268_at,9350
220269_at,1336
220270_at,7290
220271_x_at,3823
220272_at,14561
220273_at,8179
220274_at,5561
220275_at,8652
220276_at,6953
220277_at,4269
220278_at,2529
220279_at,14676
220280_s_at,7070
220281_at,4443
220282_at,13619
220283_at,6582
220284_at,2422
220285_at,4870
220286_at,899
220287_at,2746
220288_at,17958
220289_s_at,2453
220290_at,3100
220291_at,7973
220292_at,11022
220293_at,639
220294_at,3122
220295_x_at,1793
220296_at,17424
220297_at,14390
220298_s_at,631
220299_at,7484
220300_at,16603
220301_at,13802
220302_at,19432
220303_at,7220
220304_s_at,12758
220305_at,21322
220306_at,6935
220307_at,6092
220308_at,11359
220309_at,2906
220310_at,5888
220311_at,13621
220312_at,1819
220313_at,9474
220314_at,15878
220315_at,7831
220316_at,9898
220317_at,13852
220318_at,21033
220319_s_at,19838
220320_at,6008
220321_s_at,7432
220322_at,8620
220323_at,5686
220324_at,2448
220325_at,2304
220326_s_at,4470
220327_at,9338
220328_at,2781
220329_s_at,14041
220330_s_at,2964
220331_at,10407
220332_at,8961
220333_at,6178
220334_at,8904
220335_x_at,9792
220336_s_at,1665
220337_at,7147
220338_at,496
220339_s_at,16499
220340_at,17648
220341_s_at,21940
220342_x_at,14568
220343_at,10022
220344_at,7704
220345_at,50
220346_at,8489
220347_at,15490
220348_at,3269
220349_s_at,10092
220350_at,1428
220351_at,7338
220352_x_at,14187
220353_at,13695
220354_at,4387
220355_s_at,19091
220356_at,4407
220357_s_at,13540
220358_at,283
220359_s_at,9653
220360_at,16220
220361_at,3032
220362_at,5355
220363_s_at,14988
220364_at,8689
220365_at,8552
220366_at,22117
220367_s_at,18449
220368_s_at,21152
220369_at,17289
220370_s_at,21082
220371_s_at,15214
220372_at,19375
220373_at,3589
220374_at,14184
220375_s_at,7468
220376_at,1128
220377_at,431
220378_at,3636
220379_at,4978
220380_at,7267
220381_at,4526
220382_s_at,2307
220383_at,8993
220384_at,11972
220385_at,2803
220386_s_at,18270
220387_s_at,11560
220388_at,15305
220389_at,7319
220390_at,3539
220391_at,13567
220392_at,10664
220393_at,7964
220394_at,3319
220395_at,18634
220396_at,9783
220397_at,18172
220398_at,13141
220399_at,17696
220400_at,7465
220401_at,20536
220402_at,11953
220403_s_at,14764
220404_at,4855
220405_at,4033
220406_at,6831
220407_s_at,12675
220408_x_at,21949
220409_at,17927
220410_s_at,4713
220411_x_at,19395
220412_x_at,1971
220413_at,4411
220414_at,192
220415_at,6430
220416_at,4044
220417_s_at,16056
220418_at,1262
220419_s_at,3982
220420_at,2673
220421_at,7155
220422_at,13254
220423_at,2583
220424_at,6466
220425_x_at,2447
220426_at,2784
220427_at,1740
220428_at,6022
220429_at,5733
220430_at,4056
220431_at,9731
220432_s_at,9848
220433_at,1593
220434_at,6565
220435_at,197
220436_at,1070
220437_at,6384
220438_at,5457
220439_at,12028
220440_at,2359
220441_at,16733
220442_at,10728
220443_s_at,16957
220444_at,11796
220445_s_at,5349
220446_s_at,15914
220447_at,2796
220448_at,10087
220449_at,6751
220450_at,2979
220451_s_at,14508
220452_x_at,19107
220453_at,3068
220454_s_at,12829
220455_at,4516
220456_at,14232
220457_at,4341
220458_at,4444
220459_at,18316
220460_at,477
220461_at,3196
220462_at,9950
220463_at,2219
220464_at,21604
220465_at,10945
220466_at,21752
220467_at,16257
220468_at,6644
220469_at,9814
220470_at,6300
220471_s_at,4605
220472_at,13617
220473_s_at,2715
220474_at,20817
220475_at,5163
220476_s_at,16737
220477_s_at,7027
220478_at,2774
220479_at,2312
220480_at,795
220481_at,13416
220482_s_at,8744
220483_s_at,86
220484_at,19134
220485_s_at,11768
220486_x_at,13086
220487_at,7864
220488_s_at,12592
220489_s_at,3641
220490_at,11279
220491_at,13151
220492_s_at,9386
220493_at,6805
220494_s_at,13253
220495_s_at,14684
220496_at,5816
220497_at,5852
220498_at,5976
220499_at,9636
220500_s_at,815
220501_at,1845
220502_s_at,7026
220503_at,5782
220504_at,6717
220505_at,5333
220506_at,14893
220507_s_at,10526
220508_at,1686
220509_at,5187
220510_at,16067
220511_s_at,11587
220512_at,19236
220513_at,9173
220514_at,2463
220515_at,3226
220516_at,5440
220517_at,4065
220518_at,4340
220519_s_at,9659
220520_s_at,10998
220521_s_at,1719
220522_at,1666
220523_at,485
220524_at,6590
220525_s_at,14312
220526_s_at,14391
220527_at,8756
220528_at,3741
220529_at,5171
220530_at,11966
220531_at,2851
220532_s_at,7507
220533_at,4810
220534_at,11738
220535_at,3204
220536_at,7158
220537_at,4263
220538_at,1315
220539_at,1598
220540_at,7565
220541_at,1271
220542_s_at,2150
220543_at,10124
220544_at,2969
220545_s_at,2266
220546_at,13871
220547_s_at,10753
220548_at,9818
220549_at,20571
220550_at,3323
220551_at,10164
220552_at,2986
220553_s_at,19071
220554_at,17061
220555_s_at,3593
220556_at,12629
220557_s_at,4769
220558_x_at,3178
220559_at,6899
220560_at,16253
220561_at,13211
220562_at,9951
220563_s_at,1360
220564_at,1373
220565_at,1591
220566_at,17042
220567_at,4600
220568_at,3984
220569_at,9845
220570_at,14371
220571_at,2510
220572_at,18631
220573_at,13821
220574_at,17446
220575_at,1506
220576_at,21107
220577_at,3031
220578_at,3437
220579_at,10770
220580_at,2998
220581_at,9570
220582_at,6954
220583_at,15739
220584_at,12776
220585_at,3462
220586_at,4752
220587_s_at,17943
220588_at,10430
220589_s_at,14072
220590_at,22197
220591_s_at,2655
220592_at,3
220593_s_at,11546
220594_at,5267
220595_at,4132
220596_at,15104
220597_s_at,16827
220598_at,4477
220599_s_at,11606
220600_at,2621
220601_at,6802
220602_s_at,3640
220603_s_at,5471
220604_x_at,2335
220605_s_at,7260
220606_s_at,7651
220607_x_at,16140
220608_s_at,9635
220609_at,19149
220610_s_at,15010
220611_at,3674
220612_at,7403
220613_s_at,15323
220614_s_at,20700
220615_s_at,8957
220616_at,7055
220617_s_at,3624
220618_s_at,15629
220619_at,3953
220620_at,4669
220621_at,9870
220622_at,6574
220623_s_at,18264
220624_s_at,9560
220625_s_at,3729
220626_at,1097
220627_at,9306
220628_s_at,1079
220629_at,1434
220630_s_at,25
220631_at,8746
220632_s_at,17587
220633_s_at,11050
220634_at,4702
220635_at,2286
220636_at,11051
220637_at,6431
220638_s_at,2060
220639_at,13806
220640_at,2502
220641_at,1196
220642_x_at,17240
220643_s_at,13782
220644_at,11486
220645_at,9657
220646_s_at,4140
220647_s_at,7543
220648_at,5207
220649_at,2503
220650_s_at,15618
220651_s_at,15492
220652_at,6705
220653_at,6907
220654_at,4003
220655_at,3562
220656_at,6741
220657_at,4695
220658_s_at,17313
220659_s_at,9099
220660_at,3778
220661_s_at,16721
220662_s_at,8796
220663_at,3480
220664_at,457
220665_at,9298
220666_at,6424
220667_at,4507
220668_s_at,21032
220669_at,16611
220670_at,8168
220671_at,17707
220672_at,20592
220673_s_at,2088
220674_at,7264
